id|name|desc|category|thumbnail
3545546E-C5504203-AF3848F9-C892B074|Secret Peacekeeping Base, Yuma Caf |At a glance it appears to be a tasteful coffee shop, but behind a door in the rear is a secret base for heroes that utilize the most advanced science to battle evil. Well then, lets defend our tranquil planet Earth from the clutches of evil.|Scene-Entitlement|L
35CBACD7-1AFB4F04-B1556E7B-60B32FD7|Winter Wonderland Apartment|Winter has arrived so come and enjoy the festive atmosphere in the company of Santa.|Scene-Entitlement|L
36FD3416-11974A8D-84E03132-1EFFE9E9|Whimsy Hollow|A fantastical den hidden away in the hillside, Whimsy Hollow is a mystical place with exquisite carved wood features, cosy roaring fires, candlelit twisting corridors and, rumour has it, some interesting company |Scene-Entitlement|L
3768A4F9-559841DE-A5056F70-E756387F|Skyscraper Lounge  Apartment|In the sleek new Skyscraper Lounge from nDreams, you can wind down and chill out in style.|Scene-Entitlement|L
376F1616-D7784F91-AC937178-F9E86626|Silent Hill  Downpour Diner|This diner has been abandoned for who knows how long. Still, theres a chance Ill get a few answers as to where I am if I look around.|Scene-Entitlement|L
3777372A-8FD24BAE-B47472C7-9DCBCECA|PersonalSpace In Shouei Kingdom|Lets Enjoy Your Personal Life In Shouei Kingdom..|Scene-Entitlement|L
37D5041F-9D6F44EC-94680913-26991BE0|Skyscraper Lounge  Clubhouse|In this sleek new Skyscraper Lounge from nDreams, you can wind down and chill out in style.|Scene-Entitlement|L
3986D071-7E4A4E11-B33CB19C-66006819|Serenity Lake|On an untouched and mystical lake hidden in the depths of Eastern Asia, lies the floating Serenity Pagoda. The Serenity Pagoda is said to be a place of retreat, rest and relaxation. Enveloped by beautiful scenery, it is the perfect place for meditation - allowing visitors to achieve inner peace and clarity of mind. Some even say that when mastering the art of meditation, one can gain power over the seasons.|Scene-Entitlement|L
3AE42847-9F474798-9F9FC837-6C1CE7F6|Blasters Bay|The notoriously addictive TankTop shooter is back in this awesome private bay. Now you can gift this epic personal space so your friends can blast their way to high scores amongst the palm trees, looming rock formations and stunning waterfalls, as well as unlock 10 exclusive rewards.|Scene-Entitlement|L
3B88C71A-937445DF-8CAB9275-5F511FAB|Sno Valley Personal Garden|It Is A Personal Garden In The Snow Valley Region. The Snowy Landscape All Around And The Huge Waterwheel That Pumps Up Hot Spring Water Are Truly Spectacular. The Wind Blowing In The Valley Waves Red Kites And Flags, And Peaceful Background Music Plays In This Garden For Relaxation.|Scene-Entitlement|L
3C28B7EE-56224884-85D5C5C4-F5D12542|My Private Hideaway|Washed ashore on a solitary island in the south seas.The blazing sun, the quiet ocean, the refreshing breeze. . . Oops. I built a house on top of a cliff and even forgot to go home. You are now able to go to the Southern Island Hideaway from the back door of the loghouse.|Scene-Entitlement|L
3DA4FDD8-2F134917-91E09ECC-DE8FDC5D|Cassies Dance Studio Apartment|Cassies Dance Studio is the perfect place to hang out if you want to work on your dance moves with your friends.|Scene-Entitlement|L
3DCA3C46-AAE54E72-BCB30EAC-3F58F795|Salt Shooter Game|Welcome to the dedicated Salt Shooter launch area. Play the extreme sport of the future or relax and find out more about the advanced hover craft of Sodium.|Scene-Entitlement|L
3E45A335-82644B19-A8330A84-0D8D64EF|Acorn Meadows Park Apartment - Night|Your own little private slice of Acorn Meadows Park, this lakeside garden apartment provides the perfect place to relax and take time away from the main Park without leaving the Acorn Meadows environment  Rewarded in Acorn Meadows Park after completing five specific tasks Task 1 is only available to people with the rank of Visitor or higher Task 2 is only available to people with the rank of Groundkeeper or higher Task 3 is only available to people with the rank of Landscaper or higher Task 4 is only available to people with the rank of Steward or higher Task 5 is only available to people with the rank of Ranger or higher.|Scene-Entitlement|L
3E76DA58-66394897-A9F75514-1DC3450B|Luxury Bayfront Condo||Scene-Entitlement|L
3E9193C5-9D204C8C-A9D4B937-1CE3028B|Discotheque|Dance the night away in this stylish discotheque. Featuring animated disco balls, spotlights and lasers, this vast underground night-club even contains a rythm-action dance mini-game, with a high-score leaderboard. Scoring 100,000 points will give you an exclusive reward... Whether you prefer to challenge your friends at the mini-game, party on the animated illuminated dance floor, sit on the stools at the bar, or relax on the comfy armchairs, this is the perfect place to invite your friends.|Scene-Entitlement|L
40BEF872-075A45E8-A3133BC4-0885EFFF|Assassins Creed Personal Space|This 15th Century Italian Renaissance-style Mansion Is Where Culture And Art Were Born. Enjoy The Beauty Of Venices Canals From The Windows Of This Beautifully Decorated Interior, Furnished With Your Choice Of Furnishings.|Scene-Entitlement|L
42A93F08-A44747F5-BE68CF89-F5F753DC|Eden - Primarchs Vigilarium|Personal space that recreates the Primarchs Vigilarium from FINAL FANTASY XIII. 2009, 2010 SQUARE ENIX CO., LTD. All Rights Reserved. CHARACTER DESIGN  TETSUYA NOMURA|Scene-Entitlement|L
44544873-E5DD4EA7-B6C2D5F1-C1E44D87|PetrolHead Apartment|Like cars? Like workshops? Want to live in a workshop full of cars? Then this PetrolHead apartment is the place for you...|Scene-Entitlement|L
44AA58F9-9021454A-A135CE0B-CA42C9C0|Original Home Square Apartment|Take a stroll down memory lane, take a left at nostalgia avenue and youll find yourself in the original Home Square.|Scene-Entitlement|L
45809925-D39949AE-8802B4AB-06C7927F|SFRGBT.. Tropical Island|Enjoy a penalty shoot-out against the worlds greatest robot goalkeeper on your very own tropical island at dusk. In addition to the SFRGBT.. minigame, the island comes complete with beach shelter, roaring fire and a boat to take you home again. The minigame also includes 4 unique reward items (sand castle, bucket and spade, Mr. Wilson face ball and shark fin wearable accessory) which can only be won by playing against robo-goalie in this exclusive Personal Space.|Scene-Entitlement|L
45EB2736-2F2A4883-A2A43927-5ECDAE89|Twingate Castle - Apartment|Every story has two sides, every day has its night and every soul has its dark side. What would happen if these two sides were ever parted, if magic entered the roots of your soul and divided it into two? The curse hung in the air filling every corner of the castle. The splitting of a soul in two, one side to hold all that was good, great and beautiful, the other half to be filled with the darkness of evil, bitterness and hatred. Here everything is light, the feeling of hope and happiness is palpable. But this is Twingate Castle...|Scene-Entitlement|L
460E16D8-92DA46C6-8D6C58A8-9C98DF49|Hollyridge Estate|The Hollyridge Estate is the perfect setting for an elegant winter soiree. This personal space features classic Victorian architecture and design and also features built-in decorating options which allow you to create a festive atmosphere without taking up any furniture slots. Includes customizable wallpaper, a snowball fight minigame and much more.|Scene-Entitlement|L
46160244-F97B4E66-ABAA5EB4-4AB7A193|Personal Casino Apartment|Your very own casino right on the strip. Treat your friends to a night of fun and games. Here, you are your own casino boss. Whatever you say goes.|Scene-Entitlement|S
470001DE-5DE441E2-92191DB5-AFBE5141|Palace of the Seven Winds|Reign over your own celestial paradise with the Palace of the Seven Winds. Exert your influence over the heavens themselves to alter time, break free of your earthly shackles and take to the skies, lounge in your own personal harem-style apartments, have wishes granted by your personal genie, unlock rewards and much more.|Scene-Entitlement|L
474309D0-D3274C92-851B8E91-C6E5FD29|Mount Olympus|Lounge like the gods as you sit atop the clouds in your very own Mt. Olympus. Take your rightful place on the throne, overlooking your impluvium (a water basin for you mortals). Take a stroll out back in your peristylium to catch some sun. Make sure to have one of your worshippers pull up your chariot for you when you leave. Reward your guests with a Mount Olympus Bolts (Male or Female), exclusive to the Mount Olympus personal space.|Scene-Entitlement|L
478A6CF0-279E44FC-984B04FB-9E9DDB3E|GZ Burger|GZ Burger, a hamburger shop neighboring a large lake, is all yours. The interior layout of the tables, chairs, etc. is up to your imagination. Create your own unique restaurant and invite your friends.|Scene-Entitlement|S
480ACF30-D0A942A4-9BEA4AFB-D2FD9E96|Edo Nagaya|This Personal Space Recreates A Backstreet Housing Complex In Edo, A Town Full Of Humanity. If You Have This Personal Space, You Can Use The Tenement House In The Lounge Oedo  Exterminating Mononoke As A Recovery Base.|Scene-Entitlement|L
48729594-8B3749E5-94E10B2B-D7F5FC82|Underwater Apartment|Its wet out there.|Scene-Entitlement|L
4A2E9254-A6A74697-99DFB6C0-8AE9B8F4|The Sky Temple of Fratos|Hail Fratos, may his spirit forever soar as freely as his temple in the sky.|Scene-Entitlement|L
4C5B6800-53784D29-82E97926-81326791|The Complex 2|This FREE apartment is brought to you by nDreams. Expand your complex by getting any or all of the additional rooms. In doing so, you wont only impress your friends with a great apartment but you will be rewarded for your efforts.|Scene-Entitlement|L
4C747EEE-95E943A7-805DE380-192A19BC|The Lost Dam Hideout|Miles from civilisation and hidden deep in a gorge, this long-lost Dam is the perfect hideout for every aspiring evil overlord. The dark interior and bare rock set the mood and the Piranha pool adds a suitable finishing touch.|Scene-Entitlement|L
4D98A4B0-C2764E1C-ACFE4AC0-A6EEF079|Savage Manor|Enter if you dare. This tormented manor is steeped in grim history, history that will not remain in the past. Explore this mysterious apartment, but beware of the dangers that lurk within. Can you solve the cryptic riddles and learn the horrible truths ingrained within the structures living, breathing walls?|Scene-Entitlement|L
4DC44A96-5F144552-AAE14084-DCADF52C|Glittering Sands Secluded Retreat|Spend your holiday on a luxurious private beach. The clear blue sea, the white sandy beach, and the cottage on the ocean are all yours. With a friend, or with that special someone. Your holiday has just begun.|Scene-Entitlement|L
4E6D5E1C-63344770-9F8DA724-787852C1|Tearoom, Silver Monastery|The luxurious and gorgeous silver tearoom.Among the trees one can see a sparkling silver figure, said to take your breath away. In this mountain region far removed from civilization, you can spend some time with a cup of tea, cut off from everyday life. * A present from GZ Gift|Scene-Entitlement|L
50AAE898-56A14A4E-9180833A-CC23F684|Assassin s Creed Apartment|Take time out and relax in the birthplace of culture and art, 15th Century Italy. Place your treasured possessions within a luxurious Venice apartment overlooking the famous canals.|Scene-Entitlement|L
51C58101-D61F4968-94D63165-6BDF8575|Carla s Coffee Shop Apartment|Carlas Coffee Shop is located in the heart of the City and is the perfect place to catch up with old friends. With street areas and the coffee shop to decorate you can make this apartment your own.|Scene-Entitlement|L
5239D680-BC764EF7-8190D476-BBF777E3|Santorini Greece|Make a virtual journey to the cradle of western civilization and visit the archipelago off Greeces mainland. Here youll live in a lush apartment with spectacular views of the ocean and surrounding city. Ya ssou.|Scene-Entitlement|L
5352EFD2-44474EFE-9228A02B-696E14DE|My Secret Villa on a Blue Whale|Take a trip through the ocean on the back of a whale. Visit tropical countries, the Mediterranean, and even the northern fjords. It s up to you where you steer the gentle giant as you enjoy this relaxing cruise.|Scene-Entitlement|L
5499749F-4C664A88-99EB2E1C-AD8C8682|Go Fish Tropical Island|Now you can catch fish all day with the Go Fish Tropical Island. This private island gives you access to all the fishing you could ever want, along with your own beach to relax on.|Scene-Entitlement|L
55499856-FD83450E-BA301881-E78E3511|Blasters Paradise - Sodium Personal Space|Blast your way to an epic score with the awesome TankTop shooter in this stunning sub-tropical personal space. With spectacular waterfalls, a mysterious abandoned mill, and the addictive TankTop shooter, this waterside hang-out will be the envy of all your friends.|Scene-Entitlement|L
55BA0B8C-00C343C2-A44722EA-7A6276F0|The Aurora Chinatown Apartment|Welcome to Chinatown - a cool new apartment space from nDreams. Hang out in Chinatown Square, or shelter from the rain in the surrounding building.|Scene-Entitlement|L
55DAF48F-0E0F4DC8-85FFFDD1-C4B840B0|MotorStorm Monument Valley Camp|Take time out from all the racing and partying to enjoy the festival from afar in your mesa-top campsite.|Scene-Entitlement|L
57471F09-3E894539-820CB5B7-F79427E5|French Chateau Apartment|Enjoy the summer in your new French Chateau. This stunning Chateau has a giant foyer and balcony, where you can bask in the light from your chandelier. But the real jewel is out back. Take a leisurely stroll in the courtyard, complete with perfectly manicured trees and bushes. All this natural beauty may inspire you to hang up some new art in your not so humble abode. Reward your guests with a French Chateau Painting, exclusive to the French Chateau personal space.|Scene-Entitlement|L
57C7E33B-09E8429D-AEE20B44-2BB36885|Novus Prime Officers Quarters|These large private suites are normally reserved for high-ranking officers of the Earth Fleet. Civilians and pilots alike may now claim their own piece of the Novus Prime space station, at least until these suites run out. Space is available to install your own hangar for your fighter ships, which allows you to play missions with your guests. You may also install a Zero-gravity Simulation system, which allows occupants to safely float about the quarters.|Scene-Entitlement|L
5906DD8F-737A47DE-B802C96A-6DF7C91F|GZ Burger|GZ Burger, a hamburger shop neighbouring a large lake, is all yours. The interior layout of the tables, chairs, etc. is up to your imagination. Create your own unique restaurant and invite your friends.|Scene-Entitlement|L
5A0A211B-BCF140BC-95B299C9-63E272A1|Hollywood Hills House Daytime Estate (with Home Theater)|Live like a celebrity with a mansion in the Hollywood Hills, set above the LA skyline. Invite your friends into your home theater for a social viewing experience with videos, trailers and exclusive content from Sony Pictures. Features include  Built-in Entertainment On Demand theater system A swimming feature for the infinity pool. THIS is the estate to own if you want to relax in the lap of luxury with your friends. Purchase of this estate comes bundled with the LOOT Active Camera and Active Light, so you can film your parties and upload them to YouTube at no extra cost. PLEASE READ  Due to contractual and rights agreements, all content may not be available in all countries. Content availability is dependent on the geolocation of the device. CRACKLE content is only available in US, CA, UK, and AU. RADIOIO is only available in US and CA. Only one LOOT TV or LOOT Radio can be active at a time.|Scene-Entitlement|L
5A752F63-4E594ABD-92198D9F-B9B76D95|Iron Fusion Vault (Female)|Hidden in a top secret location, this Vault is filled with a collection of new suits from Iron Fusion, each with their own individual mechanics. The Iron Fusion Vault holds the secrets to metering out swift justice in PlayStation Home. Upon entering the Iron Fusion Vault, the owner will be awarded Mechjet Glory plus four special suits  Panthabot Teigra, Mechjet Ferruma, Mechjet Ragnara and Mechsuit-Pilot Necra.|Scene-Entitlement|L
5B2EF559-E8374AF5-87026629-DFFF71E8|Rock Reveller Tour Bus|The time has come to hit the road and party. Take full advantage of the freedoms a virtual world provides, slip the bus into cruise control and join the party at full speed. Just remember what goes on tour, stays on tour.|Scene-Entitlement|L
5B781C33-66164355-9B739FB6-1CCF9935|Yutakanapa-sonaruteien|Additional Personal Gardens In The Palais Region. More Gardening Plans Are Available, Giving You More Freedom To Plant Your Planters. The Images Are Gardening Examples.|Scene-Entitlement|L
5BA0F3EF-B5544C37-8EF92B93-D88104A6|Relaxing Edo Bathhouse|A relaxing atmosphere for body and soul. Invite a friend, take a soak together in the soothing waters, and watch the days fatigue melt away.|Scene-Entitlement|L
5BB02C61-61E4416D-80139E4E-CC304332|My Private Hideaway|Washed ashore on a solitary island in the south seas. The blazing sun, the quiet ocean, the refreshing breeze, crap. I built a house on top of a cliff and even forgot to go home. You are now able to go to the Southern Island Hideaway lounge from the back door of the loghouse. Also, there are plans to add many different things to this personal space in the future.|Scene-Entitlement|L
5D57E32E-08D0452A-92DC2D8E-BDFB2BB8|Chamber Apartment|For a limited time only get the exclusive Chamber apartment for Home. This apartment blends the real and surreal with fire-pits, waterfalls, and even a mysterious giant tree in the center that seems to come alive when walking by.|Scene-Entitlement|S
5D82E79C-0CCB4E90-B54CCF32-46A9ED3C|Onlong Apartment No.2 Sukimasou|Quadruple Room, No Bath, Shared Toilet. The Property Is Conveniently Located Near The Downtown Area.|Scene-Entitlement|L
5E6B7DED-B70F4833-B3F67A2B-FB94509E|SFRGBT.. Tropical Island|Enjoy a penalty shoot-out against the worlds greatest robot goalkeeper on your very own tropical island at dusk. In addition to the SFRGBT.. minigame, the island comes complete with beach shelter, roaring fire and a boat to take you home again. The minigame also includes 4 unique reward items (sand castle, bucket and spade, Mr. Wilson face ball and shark fin wearable accessory) which can only be won by playing against robo-goalie in this exclusive Personal Space.|Scene-Entitlement|L
5FC308F5-5D544E46-9287847C-4A0078A6|Acorn Meadows Park Apartment - Dusk|Your own little private slice of Acorn Meadows Park, this lakeside garden apartment provides the perfect place to relax and take time away from the main Park without leaving the Acorn Meadows environment.|Scene-Entitlement|L
60DFBAF1-2723455C-A8E4012C-39622F1A|Bonk Living Space|A personal space built in the primitive age of Bonk. Light up the room with Primitive Light, and liven things up with Primitive Furniture like what can be found in the river.* Primitive Furniture can only be used in this personal space.|Scene-Entitlement|L
612B9AF4-41DF4DF4-91D43911-5BC43776|Gnome Curling Secret Garden|Enjoy Gnome Curling in the privacy of your own secret garden. Comes complete with a gazebo, beautiful floral displays and a magical door to take you back home again.|Scene-Entitlement|L
6130BCEB-DF5E4516-B8C75022-9FB2A72D|The Space Station Clubhouse|The Space Station needs a crew, and youve been selected to take part in an all new out-of-this-world experience. Your Space Station adventure will have you defending your new home against incoming asteroids in the fully interactive Station Defense turret center. On top of defending the station your tasks will also include lowering and raising the external shutters so you dont get blinded by the sun and youll even have to evacuate the garbage you produce in to the vaccum of space. Your shuttle is cleared for arrival. The Space Station space is a clubhouse where everyone is invited to join.|Scene-Entitlement|L
613EE2EA-13614183-84BE1DC4-C28E08E9|Castle Strakh|For centuries, Castle Strakh has been the subject of tales and superstition amongst the local people. Some say the castle is haunted by the ghostly bride of Count Strakh, others that it hides a secret lab used for horrific experiments. Do you dare seek out the truth? Contains 11 ghastly rewards and LKWD Life XP.|Scene-Entitlement|L
62BFAA70-6F5E4CA3-A72CA190-9EEEE57A|Creek Falls|Hidden deep within the forest, Creek Falls sits at the bed of a stunning waterfall. The home is built like a modern day studio with a living room and bedroom packed into one large open space. You can even hang out with friends in your outdoor patio and breathe in the soft chilly wind of the autumn air. Reward yourself and your friends with an exclusive Animated Autumn Tree furniture items, only available in Creek Falls.|Scene-Entitlement|L
62D9786D-6F71409E-BA150B8F-E6193FD1|Luxury Lighthouse Apartment|The nDreams Luxury Lighthouse apartment is spread across multiple floors and comes complete with authentic rotating light effect. Situated on a picturesque cliffside this is the perfect get away.|Scene-Entitlement|L
63801336-05774A92-8A828112-F6C27832|Mystery Key - (#3 of 3)|This Mystery Key is only for the most sophisticated Home user. Collect all three.|Scene-Entitlement|L
63CF2B03-EA0C4269-8E71A6C9-05740A62|Tycoon Penthouse|Take your living experience to new heights with the Tycoon Penthouse, perched high above the city sky. The window-walled space comes with your own private helipad, an aquarium that reaches from floor to ceiling, and a spiralling staircase that gives the space its modern design. Dare to defy gravity and add this little slice of heaven to your collection today.|Scene-Entitlement|L
63F65BB0-4AE342F7-A594A4C8-1D9BCD37|Castle Greywold  Apartment|In this new apartment, you can take up arms in the training yard, entertain guests in the audience chamber, or survey your surroundings from the castle ramparts.|Scene-Entitlement|L
647239EE-F62E4308-8ED120B5-0889812F|Zombie DeadQuarters|If we Zombies have offended, think but this, and all is mended, that you have but slumberd here, while these corpses did appear.|Scene-Entitlement|L
6480F726-67B14578-B068C0B6-977AF7E0|The Nightmare Yacht|The Dream has become a Nightmare. This once opulent yacht has gone to wrack and ruin. Experience the eerie surroundings for yourself and discover some wicked rewards. Board this cursed vessel at your own peril, you have been warned |Scene-Entitlement|L
654FC63A-E0D4425A-9E024BDF-6244588C|Snow Globe Clubhouse|Ever shook a snow globe and gazed inside wanting to be a part of that magical, miniature world? Now this can be a virtual reality with our Snow Globe Clubhouse, set on a table inside The Jam Jar, the outside world is visible and giant. Live the magic and feel the snow because after all .. There s Snow Place like PlayStation Home.|Scene-Entitlement|L
65658D4A-1D7D46CD-9B99B056-639DB504|Dream Hideaway|Gift this and let them rest and relax in the luxury they have become accustomed to.|Scene-Entitlement|L
6631DA43-A58649DE-946D0FDB-771559A7|The Haven of the Skies Clubhouse|The Haven of the Skies Clubhouse is a breathtaking twilit environment full of secrets, intrigue and adventure. Taking to the skies on your magic carpet, collect the Gems that your Genie demands so that he may grant your wishes.|Scene-Entitlement|L
66668980-84934292-B08BDFA2-ED15A0ED|LKWDvenue|The Perfect Location For Social Events. Create The Ultimate Event At LKWD Venues. Interactive Points Of Interest With Unique Animations, Options To Customize The Venues, And Mini-games To Play.|Scene-Entitlement|L
67C5004E-BDB44973-8F939FCC-736ACA6A|Hollywood Hills House Nighttime Clubhouse (with Home Theatre)|Entertain like an industry mogul in this ultimate clubhouse, set in the Hollywood Hills above the LA skyline. Invite your friends into your home theater for a social viewing experience with videos, trailers and exclusive content from Sony Pictures. Features include  Built-in Entertainment On Demand theater system A swimming feature for the infinity pool. THIS is where the party is for you and your club. Purchase of this clubhouse comes bundled with the LOOT Active Camera and Active Light, so you can film your parties and upload them to YouTube at no extra cost. PLEASE READ  Due to contractual and rights agreements, all content may not be available in all countries. Content availability is dependent on the geolocation of the device. CRACKLE content is only available in US, CA, UK, and AU. RADIOIO is only available in US and CA. Only one LOOT TV or LOOT Radio can be active at a time.|Scene-Entitlement|L
6824D17D-B8914335-B4DB951B-9E9ED17A|All Spaces SeaClyff|You save big by getting both the Retreat and the Clubhouse for one price. * SeaClyff Retreat * SeaClyff Clubhouse * Pulp Music Radio|Scene-Entitlement|L
690AF86B-98B54E59-8418C715-1967C200|Musicality Club House|A unique live music venue perfect for hosting club gatherings. Up to four players can grab an instrument and jam compete against other club members. Comes complete with all music packs - Dance, Rock and RnB. Please note, in order to access this Club House you will need to have purchased the Club House slot from either the Estates Store or the Clubs menu (available in Options).|Scene-Entitlement|L
69845EF2-D5D04D79-9A966CC3-3F250217|921 Acacia Drive|Live the suburban dream at 921 Acacia Drive. With a range of rooms for you to decorate to suit your tastes, along with 8 daily reward items that give you the essential furniture items, this personal space is a bonafide slice of Americana.|Scene-Entitlement|L
69A74FBA-B57F4C85-9DC55CC4-4A638116|Dolphy Room|A Private Space Floating In Virtual Space. It Is Equipped With A Function For Raising A Virtual Pet Dolphy. Spend A Healing Time With Dolphy.|Scene-Entitlement|L
6BCDE1C1-8F5F443F-8037F3DE-884DB7E5|Mystery Key - (#1 of 3)|This Mystery Key will help complete your luxury Mansion. Collect all three.|Scene-Entitlement|L
6C0884FA-6926419B-ABD4F676-9B4BBEF8|PlayStation Home Mansion - Infinity Pool|Boasting a generous outdoor patio, this lavish waterfront backyard comes complete with two fireplaces, a marble bar, and gold statues overlooking your own private wishing fountain. Combine this with a large, glass-walled, infinity pool that looks out into the ocean s horizon and you have the perfect backyard for any social get-together or simply a relaxing afternoon. And for an added bonus the PlayStation Home Mansion also includes up to 5 unique gold rewards for each of your guests.|Scene-Entitlement|L
6D1C1ADC-76F74336-AD27C552-37741553|Rooftop Terrace - Apartment|What better place than a rooftop terrace to host a social gathering. Impress your friends with the beautiful view of a bustling city at night.|Scene-Entitlement|L
6E24A0D3-8E8F445C-AC1A6EC3-4CEB8C5E|Snow Globe Apartment|Ever shook a snow globe and gazed inside wanting to be a part of that magical, miniature world? Now this can be a virtual reality with our Snow Globe Apartment, set on a table inside The Jam Jar, the outside world is visible and giant. Live the magic and feel the snow because after all .. There s Snow Place like PlayStation Home.|Scene-Entitlement|L
6E647276-545E4D28-AAAA9E6F-1A1CB609|Fossil Museum|In this personal space, the fossils that you found in the Southern Island Hideaway lounge are exhibited.|Scene-Entitlement|L
718EF515-7FC74C5E-875D9570-DF8ED2E1|The Irish Pub|A special St. Patricks Day themed version of the London pub, complete with Darts game, so you can enjoy good times and great craic with your friends.|Scene-Entitlement|L
722A16BB-D0E94623-B85F5D92-6D95FBC6|Island Bungalow Clubhouse|Nestled on the edge of a tropical paradise, this exquisite Island Bungalow is hidden somewhere on an uncharted coastline. Be the first to explore this mysterious paradise. The Island Bungalow space is a clubhouse where everyone is invited to join.|Scene-Entitlement|L
727DCA6F-16284020-B63B3206-3DD44797|Pirate Galleon Apartment|Moored By A Tropical Island, This Ship Comes Complete With Playable Cannon Mini-game And Four Pirate Themed Furniture Rewards. A Very Desirable Residence That Has Suddenly Become Available, Due To The Imprisonment Of The Previous Owner.|Scene-Entitlement|L
7308A166-0FDF49B6-902932EB-98F72101|Stately Home Clubhouse (Gothic)|The Stately Home (Gothic) is the perfect Clubhouse for those people who like the finer things in life with a slightly darker twist. With its large and beautiful grounds and a direct link through to the Masquerade Ball - The Ballroom (Gothic) Clubhouse, this space is a must-have. Also comes with five free rewards.|Scene-Entitlement|L
73C463E7-CF9D4F10-8CE45CD6-5B0B6876|Raven Barracks|Located in an equatorial rain forest, the Raven barracks is your little slice of paradise. You ll enjoy the ancient ruins, native birds, and beautiful flora fortified by composite fiber barricades, a seismic sensor grid and your elite Raven sentry detachment.|Scene-Entitlement|L
7471B411-654D49D4-BD5114B7-FD3AC461|Sunlit Meadow|This dappled glade is the ultimate chilled out place to relax and unwind surrounded by nature. Its the gift of tranquility.|Scene-Entitlement|L
74A41EF1-34A34069-A61827E4-6E81B49B|Audi S1 Sledge Multiplayer|Jump onto an Audi S1 Sledge and race down the mountainside against up to 5 other players, with a chance to win rewards.|Scene-Entitlement|L
7567599C-D61943AC-85484641-4E0BAD41|The Casino  Keys to the VIP|Please enjoy your stay at Paradise Springs. Compliments of the manager.|Scene-Entitlement|L
75783053-9111436E-8392BF8D-08261140|Twingate Castle - Clubhouse|Every story has two sides, every day has its night and every soul has its dark side. What would happen if these two sides were ever parted, if magic entered the roots of your soul and divided it into two? The curse hung in the air filling every corner of the castle. The splitting of a soul in two, one side to hold all that was good, great and beautiful, the other half to be filled with the darkness of evil, bitterness and hatred. Here everything is light, the feeling of hope and happiness is palpable. But this is Twingate Castle...|Scene-Entitlement|L
75888605-DB6B48E5-A7C40AD2-FDB82BED|The Jam Jar Apartment|The Jam Jar was established in the 1940 s as THE place to go. Discover the opulence and grandeur of this by gone era in a building rescued and restored to its rightful glory. Whether you decide to return it to its full boutique status, use its exquisite detail as a backdrop for a gallery or as the venue of the latest fashion event, The Jam Jar will still prove to be THE place to be seen.|Scene-Entitlement|L
75E617D1-009C43FC-9AB56ADD-D7576B29|The War Room Clubhouse|The War Room - Perfect For Clan Meetings, Socialising And Plotting World Domination. You And Your Fellow Warmongerers Can Have Your Face And Commands Displayed On Large Screens Throughout This High Tech Facility.|Scene-Entitlement|L
761FD538-4E7E4375-A790B998-DB54D141|Edo Row Houses|This personal space re-creates the collective residences on the back streets in the humantiy-overflowing Edo period. If you own this personal space, you can use Operation  Defend Edo Row Houses as a recovery spot.|Scene-Entitlement|L
76E14D67-7A954149-8BB56D4D-7107138D|Go Fish Tropical Island|Now you can catch fish all day with the Go Fish Tropical Island. This private island gives you access to all the fishing you could ever want, along with your own beach to relax on.|Scene-Entitlement|L
76FD6E8D-2CC74DE1-B944B36A-36BF7B7E|Cutteridge Estate Clubhouse|Unlock the mysteries of Cutteridge Estate. This elegant Victorian estate is rumored to be the final resting place of many dark and depraved souls. Do you dare to venture into these forsaken halls in search of the secrets which lie within?|Scene-Entitlement|L
77621C8B-82D14C82-AD9C0A61-65058B25|Xi  Continuum - Standalone Vertigo Apartment|This massive and fantastical outdoor apartment, situated on the side of a skyscraper overlooking a futuristic city, defies belief. Note  For only a small amount extra, purchase the Xi  Continuum - Axiom Agent Pack in the nDreams shop and obtain the game version of this apartment and access to Xi  Continuum, the exciting PlayStation Home adventure game featuring an evolving story, playable missions, and rewards.|Scene-Entitlement|L
777FFBC0-7DC641E1-B9B910A4-EB7E2C19|LOOT s Sunset Yacht (With Home Theater)|Watch live events, videos, podcasts and exclusive content in your luxurious on-board theater while cruising along in a beautiful tropical lagoon. In addition, this upgraded Amaterasu yacht now offers the ability to set the mood of your cruise. Sunrise, sunset, day, night? Its your choice. Thrill to breathtaking views and host exclusive parties, or sit back and count the stars under the romantic moonlight.|Scene-Entitlement|L
77D9E3EF-02A74DA9-BD77FBBD-91407A88|Lakeside Log Cabin|Admire the stunning sunset across a mountain lake from this modern log cabin. The residence provides two large living areas with beautiful fire places in each and exquisite lighting throughout. These are elegantly joined by a large decked area that takes you right up to the lake side. Simply spectacular.|Scene-Entitlement|L
784FF69C-35D94E19-A8B4C8A7-9860E27C|Visari Throne Room|Personal apartment using the interior design of the throne room in Visari s palace.|Scene-Entitlement|L
78B67FCF-C9B04B9F-8C65591C-6DE4D7F5|Discotheque Club-house|Dance the night away in this stylish discotheque. Featuring animated disco balls, spotlights and lasers, this vast underground night-club even contains a rythm-action dance mini-game, with a high-score leaderboard. Getting a high score will give you an exclusive reward... Whether you prefer to challenge your friends at the mini-game, party on the animated illuminated dance floor, sit on the stools at the bar, or relax on the comfy armchairs, this is the perfect place to invite your friends.|Scene-Entitlement|L
