id|name|desc|category|thumbnail
47ED9254-9FB04D18-87197A33-147B5BB1|Hazama Receptionist Set|Hazamas Receptionist, Sakuyas Favorite. This Set Includes The Following Items For Furniture Bonbori (large) (lighting Fixture) Gold Folding Screen (large) (decoration) When Purchased, Each Item Will Be Added To The Appropriate Category.|Bundle-Furniture|S
48258392-3DE64A25-96264E9D-70AF8CA6|Cherry Blossom Tree - 5-Piece Set|A set made from large cherry blossom trees. This 5-piece set includes 2 types of blooming cherry blossom trees, a tree trunk, and a tree trunk divided into upper and lower items. This set includes the following items - Cherry Blossom Tree, Blossoming (Forked Branches) (Ornaments) - Cherry Blossom Tree, Blossoming (Full Bloom) (Ornaments) - Cherry Blossoming Tree, Trunk (Upper) (Ornaments) - Cherry Blossoming Tree, Trunk (Lower) (Ornaments) - Cherry Blossoming Tree, Trunk (Upper + Lower) (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
48BD9248-D02B4B7B-90239EC8-D38607C5|Dining Furniture Set (Red)|A 2-piece set with chairs and a table perfect for a dining room. This set includes the following items - Fabric Dining Chair (Red) Chairs - Square Wooden Dining Table (white) Tables * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
4934DE2B-FC724704-8CF3FE84-01306A38|Gardenia Ikebana 2-Piece Set|Two Sets Of Gardenia Flowers, One In A Bamboo Bowl And The Other In A Ceramic Bowl. This Set Includes The Following Items Gardenia In Bamboo Vase Decorative Gardenia In Pottery Decorative When Purchased, Each Item Will Be Added To The Appropriate Category.|Bundle-Furniture|L
496E529D-D74C44E6-A7776C13-1A2A20B3|Fossil Collection Plates Set (for coral)|A 2-piece set of collection plates for displaying coral fossils. This set contains the following items - Old Fossil Collection Plate (for coral)(Decoration) - Brand New Fossil Collection Plate (for coral)(Decoration) * Upon purchase, each item in the applicable category will be added.|Bundle-Furniture|L
4A2E7327-FF054583-A1823EC3-25554D96|Breakfast 6-piece Set|A 6-piece set including simple dishes, snacks, and drinks. This set includes the following items - Hot Dog Ornament - Eggs Benedict Ornament - Donuts Ornament - Apple Pie Ornament - Cola Ornament - Orange Juice Ornament * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
4A6AFE23-123F412D-B009B5E4-0A1D5E79|Dining Furniture Set (Dark Brown)|A 2-piece set with chairs and a table perfect for a dining room. This set includes the following items - Fabric Dining Chair (Dark brown) Chairs - Square Wooden Dining Table (Dark brown) Tables * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
4A96DE59-B8374C35-8E9D4EBB-FE409E16|Cutteridge Estate Furniture Bundle|The abysmal darkness of Cutteridge Estate may imprison your soul for eternity, but at least youll have some nice furnishings. This bundle includes the following 19 pieces of furniture Occult Sideboard, Reading Chair, Horrifyingly Comfortable Ottoman, Antique Armchair, Carved Antiquities Cabinet, Inscribed Cabinet, Gothic Four Poster Bed, Antique Wood-Burning Stove, Suspicious Tomes, Mysterious Grimoires, Curious Chest of Drawers, Grotesque Statue, Square Picture Frame, Round Picture Frame, Intricate Candelabra, Victorian Sofa, Inlaid Wood Table, Victorian Dining Chair and the (probably) authentic Necronomicopedia.|Bundle-Furniture|L
4B1C1893-96C749CE-8ED3F57F-9D3D308E|Fossil Collection Plates Set (for footprints)|A 2-piece set of collection plates for displaying footprint fossils. This set contains the following items - Old Fossil Collection Plate (for footprints)(Decoration) - Brand New Fossil Collection Plate (for footprints)(Decoration) * Upon purchase, each item in the applicable category will be added.|Bundle-Furniture|L
4B26FE0D-D828475D-98D8A27B-2859F9A0|Dinner 7-piece Set|A 7-piece professional dinner course set with a seafood theme. This set includes the following items - Clam Chowder in Bread Bowl Ornaments - Dungeness Crab Garlic Stir-fry Ornaments - Seafood Salad Ornaments - Beefsteak Ornaments - Shrimp Cocktail Ornaments - Cioppino Ornaments - Crab Cake Ornaments * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
4B72FA58-B7C84D39-A439380A-27F3017F|MyBedroom - Birch Wood - Bundle|The complete Birch Wood MyBedroom set. This bundle contains (1) MyBedroom - Birch Wood - Vanity Table (2) MyBedroom - Birch Wood - Vanity Stool (3) MyBedroom - Birch Wood - Cupboard (4) MyBedroom - Birch Wood - Bedside Cabinet (5) MyBedroom - Birch Wood - Tallboy (6) MyBedroom - Birch Wood - Single Wardrobe (7) MyBedroom - Birch Wood - Double Wardrobe (8) MyBedroom - Birch Wood - Table Lamp (9) MyBedroom - Birch Wood - Wool Rug (10) MyBedroom - Birch Wood - Bed (11) MyBedroom - Birch Wood - Mirror (12) MyBedroom - Birch Wood - Large Glass Unit|Bundle-Furniture|L
4BA2FC54-C5224C92-AF1ED9C1-F2CF206A|Wintersweet and Winter Plum Ikebana 2-piece Set|A 2-piece set that includes wintersweet and winter plum arranged in bamboo and ceramic vases. This set includes the following items for private lounge customization - Wintersweet and Winter Plum Arranged in Bamboo (Ornaments) - Wintersweet and Winter Plum Arranged in Ceramic (Ornaments) * Upon purchase, each item will be added to the applicable category in Private Lounge Customization.|Bundle-Furniture|L
4BB63EE5-F2B4468F-9B36B40A-BE911FF4|Natural interior set|A 3 piece set perfect for the yearlong summer with 2 types of wooden chests and an interior light. This set includes the following items - Wooden chest (Dark brown, 2 drawers) (Decoration) - Wooden chest (Natural, 3 drawers) (Decoration) - Table lamp (Bamboo) (Lighting device) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
4BE44EBF-BEB646E5-BFFA9680-E5FEC284|Tropical palm tree - 4 piece set|Put the 4 pieces of this set together to make a large palm tree. This set includes the following items - Tropical palm tree - Piece I (Decoration) - Tropical palm tree - Piece II (Decoration) - Tropical palm tree - Piece III (Decoration) - Tropical palm tree - Piece IV (Decoration) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
4C45377E-C1AF4976-B933302A-62D97A2D|Luxury Train Furniture Bundle (Black)|The perfect furniture bundle to go with the Luxury Train Apartment. Includes seven furniture items including * Corner Sofa (Black) * Straight Sofa (Black) * Low Chair (Black) * Low Table (Black) * Large Counter Top (Black) * Small Counter Top (Black) * Bed (Black) Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
4D61EBB2-97644B42-8BED1BA4-58787590|x7 Bundle Volume 1|Get this exclusive bundle at great value, only available in x7. Includes Animated Horse, Animated Hamster on Wheel, Animated Snake in Terrarium, Animated Rabbit, Active Item - Animated Cow, and Active Item - Animated Goat.|Bundle-Furniture|L
4DDB709A-514B444A-B14DDA0F-9ADA918F|Dark Green Grass Tile Set|A set of dark green grass tiles. This set includes the following items for customizing your personal space. Dark Green Grass Tile - Square (Ornaments) Dark Green Grass Tile - Wedge (Ornaments) Dark Green Grass Tile - Heart (Ornaments) Dark Green Grass Tile - Star (Ornaments) *Each item will be added to their relevant wardrobe and furniture category.|Bundle-Furniture|L
4DE222D2-0B504E14-8F1FBDCC-C3D0B83A|Dining Furniture Set (white)|A 2-piece set with chairs and a table perfect for a dining room. This set includes the following items - Fabric Dining Chair (white) Chairs - Square Wooden Dining Table (Black) Tables * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
4E8E9433-C6F14ED8-B51BB9D1-57D85044|nDreams Active Furniture Lucky Set - 2012 version|nDreams Active Furniture Lucky Set - 2012 version contains different 2 bundle item sets and 1single item (Total of 13 items) from nDreams and 2012 Special New Year T-shirt **IMPORTANT NOTICE** This nDreams Active Furniture Lucky Set - 2012 version may contain the items you have already purchased. If you purchased already the items which are included, same item will not appear in the inventory twice. Purchased Lucky Set are not refundable, transferable or exchangeable, and cannot be redeemed for cash or credit.|Bundle-Furniture|L
4EBEB72A-27C84834-AB533356-5C6A0B4A|100 Vacation-Themed Items Super Bundle|Decorate your Home space with a souvenir from all of our popular vacation getaways. This 100 item vacation bundle includes unique items from our Tropical Escape, Santorini Greece, and Yacht Santorini Collections. Valued at over $30, get this pack for only $4.99. As a bonus, get this pack for only $1 by owning any one of the following items PlayStation Home Mansion First Floor, PlayStation Home Mansion Second Floor, PlayStation Home Mansion Infinity Pool, Gold Suit, Diamond Suit, Emerald, Ruby, and Sapphire Suit Bundle, Animated Diamond Furniture Collection, or the Ultimate Diamond Collection Bundle.|Bundle-Furniture|L
4F36566C-2A1046ED-AA844EBA-018BFE01|Living Room Furniture Set (Green)|A 6-piece set of furniture perfect for a living room including a sofa with wooden armrests. This set includes the following items - Wooden Sofa with Armrest, 3-seat (Green) Sofas - Wooden Sofa with Armrest, 2-seat (Green) Sofas - Wooden Chair with Armrest, 1-seat (Green) Chairs - Square Cushion (Green) Ornaments - Oval Wooden Coffee Table (Brown) Tables - Sideboard with Glass Door (Brown) Ornaments * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
50D73D70-3BB64281-932F1140-B7E610EF|Cookware Set|Cookware Set. Cook Delicious Meals. This Set Includes The Following Items. Bowl (decorative) Frying Pan (decorative) One-handed Pot (decorative) Kettle (decorative) Cutting Board (decorative) Each Item Will Be Added To The Appropriate Category When Purchased.|Bundle-Furniture|L
50FFC3C6-88C046E9-A7D1C335-B5FBB672|The Japanese Shelf Accumulated Scarlet Set|A Simple But Good Quality Shelf. It Seems To Be Suitable For Displaying Figures. This Set Includes The Following Items For Furniture Stackable Scarlet Japanese Shelf Large (decorative) Stackable Scarlet Japanese Shelf Small (decorative) When Purchased, Each Item Will Be Added To The Appropriate Category.|Bundle-Furniture|L
518FEC02-E2034B81-B082461C-EA2A9DC1|5-Piece Interrogation Set|This 5-piece Set Includes A Desk, Chair, Desk Lamp, And Two Ashtrays For Use When Interrogating A Suspected Person. This Set Includes The Following Items. Table For Interrogation Chair For Interrogation Light Stand For Interrogation Ashtray (aluminum) (decorative Item) Ashtray With Cigarette Butt (stainless Steel) (decorative Item) When Purchased, Each Item Will Be Added To The Corresponding Category.|Bundle-Furniture|L
52589BC9-BF62405E-B3B2DD7A-DF8D2CE6|Living Room Furniture Set (Brown)|A 6-piece set of furniture perfect for a living room including a sofa with wooden armrests. This set includes the following items - Wooden Sofa with Armrest, 3-seat (Brown) Sofas - Wooden Sofa with Armrest, 2-seat (Brown) Sofas - Wooden Chair with Armrest, 1-seat (Brown) Chairs - Square Cushion (Brown) Ornaments - Oval Wooden Coffee Table (white) Tables - Sideboard with Glass Door (white) Ornaments * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
5280359F-45564233-8CC4E545-77ADAB91|Swimming Float, Mat-shaped Set (Yellow)|2-piece set of mat-shaped swimming floats for floating in the ocean. This set includes the following items - Swimming Float, Mat-shaped (Single Size, Yellow) (Ornaments) - Swimming Float, Mat-shaped (Double Size, Yellow) (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
529CC6AD-21CD4241-BAF49581-8FE06CD2|Outdoor Ambient Lamp Set|These lamps are great for lighting up a walkway. Bundle includes 3 outdoor lamps.|Bundle-Furniture|L
52EF2FDF-B77D46A9-B426A6DF-C416A5E0|Living Room Furniture Set (Red)|A 6-piece set of furniture perfect for a living room including a sofa with wooden armrests. This set includes the following items - Wooden Sofa with Armrest, 3-seat (Red) Sofas - Wooden Sofa with Armrest, 2-seat (Red) Sofas - Wooden Chair with Armrest, 1-seat (Red) Chairs - Square Cushion (Red) Ornaments - Oval Wooden Coffee Table (Dark Brown) Tables - Sideboard with Glass Door (Dark Brown) Ornaments * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
52F74572-641B4BF0-BE45BD6C-17098201|PixelJunk Monsters Giant Pack|Giants, towers, trees, oh my. Unleash the Giant within by giving your room that Monsters feel with this 7 item bundle today. PixelJunk Monsters Miniature Character (Giant) PixelJunk Monsters Miniature Tower (Trap Tower) PixelJunk Monsters Floor Rug (Type A) PixelJunk Monsters Floor Rug (Type C) PixelJunk Monsters Miniature Tree (Spring) PixelJunk Monsters Miniature Tree (Summer) PixelJunk Monsters Round Tree (Spring)|Bundle-Furniture|L
53CF3500-AF724290-9BC8FF26-38EB96F9|x7 Bundle Volume 67|Exclusive x7 Value Bundle. Includes -Black Sofa -Racing Dining Table - Dark Wood -White Lounge Sofa -Pink Rug -Black Lamp -Wood Bench with Cushions -Yellow Pot -White and Blue Beach Bag|Bundle-Furniture|L
53DF0C4A-9FAF42F9-9710B337-147E971C|Mega Kitchen Bundle|including Cerkez Kitchen, Avedic Kitchen and Truzzi Kitchen (3 x Corner Unit, 3 x Hob Unit, 3 x Oven Housing, 3 x Sink Unit, 3 x Standard Unit)|Bundle-Furniture|L
53EF71DC-BEF94474-97973B3D-731B35D4|Doctor Who - Wave Two Ultimate Bundle|This bundle comes with the following items 1) Doctor Who - Drone Dalek (Red) companion 2) Doctor Who - Supreme Dalek (White) companion 3) Doctor Who - Eternal Dalek (Yellow) companion 4) Doctor Who - Strategist Dalek (Blue) companion 5) Doctor Who - Scientist Dalek (Orange) companion 6) Doctor Who - Drone Dalek (Red) Furniture 7) Doctor Who - Scientist Dalek (Orange) Furniture 8) Doctor Who - Strategist Dalek (Blue) Furniture 9) Doctor Who - Eternal Dalek (Yellow) Furniture 10) Doctor Who - Supreme Dalek (White) Furniture 11) Doctor Who - Dalek Emperor Furniture 12) Doctor Who - Cyberman companion 13) Doctor Who - Cyberman Furniture 14) Doctor Who - K-9 companion 15) Doctor Who - K-9 Furniture BBC logo BBC 1996. Doctor Who logo BBC 2013. Dalek image BBC Terry Nation 1963. Cyberman image BBC Kit Pedler Gerry Davis 1966. K-9 image BBC Bob Baker Dave Martin 1977. Licensed by BBC Worldwide Limited.|Bundle-Furniture|L
540F9DE4-045B4378-8467F6A5-274ADD67|Two Daffodil Ikebana Set|Two Sets Of Daffodils, One In A Bamboo Bowl And One In A Ceramic Bowl. This Set Includes The Following Items For Customizing Your Private Lounge Daffodils In Bamboo Vase Decoration Daffodils In Pottery Decoration When Purchased, Each Item Will Be Added To The Appropriate Category In The Customize Private Lounge Section.|Bundle-Furniture|L
541FFE4E-1F2246FD-B8C934B3-A0F79565|Living Room Furniture Set (Black)|A 6-piece set of furniture perfect for a living room including a sofa with wooden armrests. This set includes the following items - Wooden Sofa with Armrest, 3-seat (Black) Sofas - Wooden Sofa with Armrest, 2-seat (Black) Sofas - Wooden Chair with Armrest, 1-seat (Black) Chairs - Square Cushion (Black) Ornaments - Oval Wooden Coffee Table (Black) Tables - Sideboard with Glass Door (Black) Ornaments * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
54477667-8EB04FEC-84CC460B-98C3B808|Swimming Float, Mat-shaped Set (Green)|2-piece set of mat-shaped swimming floats for floating in the ocean. This set includes the following items - Swimming Float, Mat-shaped (Single Size, Green) (Ornaments) - Swimming Float, Mat-shaped (Double Size, Green) (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
5449F841-F3184AEF-BE2E3DA3-5A22844C|Idea - Modular Sofa - Bundle - Pink|This bundle is for the complete pink sofa and comes with all six objects. 1. Double Seat 2. Left End Seat 3. Right End Seat 4. Corner Seat 5. Single Seat 6. Footstool|Bundle-Furniture|L
548DBDF5-0159489A-AF55495D-B1E0A08A|x7 Bundle Volume 39|Get this exclusive bundle at great value, only available in x7. Includes Chimera Statue, Liger Statue, Lion Statue, T-Rex Statue, Black Lamp, Black Sofa, Earth Globe and Wood Bench with Cushions.|Bundle-Furniture|L
549531ED-A2D84ED0-A8BB93AD-8EA49228|Lucky Set 1 - 2011 version (Furniture)|Would you like to have a summer house for your own apartment? (Lucky Set 1 contains different 6 items including 2011 special New Year T-shirt.) **IMPORTANT NOTICE** This Lucky Set may contain the items you have already purchased. Only the item which is not yet purchased is added to the corresponding categories under Redecorateand same purchased item will not appear twice. Purchased Lucky Set are not refundable, transferable or exchangeable, and cannot be redeemed for cash or credit. This Lucky Set 2011 contains different variety of items from Lucky Set 2010.|Bundle-Furniture|L
54D939A8-ED0C4E9A-9C125658-09C02CF9|Lock-a-doodle Value Pack|Lock-a-doodle Value Pack This pack includes the following Lock-a-doodle Studio Lock-a-doodle Studio (Clubhouse) Lock-a-doodle Lock-a-doodle Display Easel Lock-a-doodle Giant Furniture Pack Lock-a-doodle Doodle Pack - Jewel of the Skies Lock-a-doodle Doodle Pack - Sodium Lock-a-doodle Doodle Pack - Spring Time Lockwood Token Pack - 480 Lock-a-doodle is a fun social drawing game. Create Doodles for your friends to guess, accept random challenges from other players or unlock Doodle Mode and doodle to your hearts content. The more Lock-a-doodle Doodle Packs you own, the more stickers, colors and shapes at your disposal for creating incredible works of art. Each Doodle Pack contains new colors, stickers, words and shapes. Please note Doodle Packs can only be used in conjunction with the Lock-a-doodle mini-game or Active Object, or Lock-a-doodle Gift Edition.|Bundle-Furniture|L
5575ABBF-9F474619-9EB031F1-7E082F42|x7 Bundle Volume 38|Get this exclusive bundle at great value, only available in x7. Includes Spiderweb, Red Loveseat, Red Sofa, Enchanted Cauldron, Pink Rug, White Lounge Chair, White Table Bar and Yellow Pot.|Bundle-Furniture|L
55835A91-408F484F-87F92681-88D7A265|House Langfrey Furniture Bundle|Show your allegiances with this furniture bundle, and decorate your apartment with the Crowned Serpent of House Langfrey. This bundle includes House Langfrey Throne House Langfrey Wingback House Langfrey Chair House Langfrey Dining Table House Langfrey Hanging Banner House Langfrey Standing Banner Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
5672A0F7-0FB849D0-83BBD7AE-922811CF|All Monkey Island Items Bundle|Massive bundle includes LeChucks Pirate Ship plus all Monkey Island furniture and clothing items. In total this bundle includes 1 Personal Space, 16 Male Clothing items, 12 Female Clothing items, and 42 Furniture items.|Bundle-Furniture|L
57049EF2-6C014D5E-96EE174D-88B03A7C|Garden Set (Pine)|Set To Create Garden That Gives A Scent Of Pine. This Set Includes The Following Items. Small Pine (decorative Item) Grass Growth (decorative Item) Grass (Middle) (rug) Grass (Side) (rug) Grass (Corner) (rug) Items Are Added To Each Category After Purchase.|Bundle-Furniture|L
575CAE96-26C5495D-A8A43CC5-CF5E6FE1|Two-piece Lisianthus Flower Arrangement Set|Lisianthus Flowers, One Arranged In A Bamboo Bowl And One In A Ceramic Bowl. This Set Includes The Following Items Lisianthus In Bamboo Vase Decoration Lisianthus In Pottery Decoration When Purchased, Each Item Will Be Added To The Appropriate Category.|Bundle-Furniture|L
5865D328-184C44E1-AFAF9E43-C1B4C87F|Personal Dining Experience - Table Bundle|Entertain your friends in the privacy of your own personal space with the VEEMEE Personal Dining Experience table bundle. This bundle contains the following items Personal Dining Experience - 2 Person Table Personal Dining Experience - 4 Person Table Personal Dining Experience - 6 Person Table Personal Dining Experience - 10 Person Table|Bundle-Furniture|L
58B8A1F9-75E24C29-8245E2B5-4BD4E129|Ornamental Doll, Prop Set|A 35-piece set of ornamental dolls and props. * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
58E0737D-50FA4CEA-9644E21F-3A2199FC|Built-in Kitchen 5-piece Set (Wood)|A 5-piece wooden built-in kitchen that gives a sense of warmth. This set includes the following items - Built-in Kitchen (Wood, Cupboard) (Ornaments) - Built-in Kitchen (Wood, Utensil Drawers) (Ornaments) - Built-in Kitchen (Wood, Stove) (Ornaments) - Built-in Kitchen (Wood, Sink) (Ornaments) - Built-in Kitchen (Wood, Shelf) (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
59B19003-D49D43A1-B9D57ED4-78254DC9|The Raven House Furniture Pack|A loyal banner-man of House Dumont should own all of the finely crafted furniture pertaining to that house. Its basic respect. Or you just like the color palette. Includes House Dumont Throne, House Dumont Ottoman, House Dumont Circular Coffee Table, House Dumont Rectangular Coffee Table, House Dumont Grand Vase, House Dumont Daybed, House Dumont King Bed, House Dumont Grand Chair, House Dumont Chair, House Dumont Loveseat, House Dumont Grand Dining Chair, House Dumont Dining Chair, House Dumont Wardrobe, and House Dumont Shield.|Bundle-Furniture|L
59BC4F22-D54D4296-862132B7-85A9688D|x7 Bundle Volume 59|Exclusive x7 Value Bundle. Includes -Revolver-6 -PsT-50 Pistol -LRm-5960 Rifle -TxRm-20 Handgun -Anime Blaster -Anime Tech Pistol -Anime Sub Machine Gun|Bundle-Furniture|L
5A1A5B74-C40F43F4-874D258F-C36F15C0|The Noble Houses Furniture Bundle|Show your allegiances with this furniture bundle, and decorate your apartment in the livery of the Noble Houses. This bundle includes House Langfrey Throne House Langfrey Wingback House Langfrey Chair House Langfrey Dining Table House Langfrey Hanging Banner House Langfrey Standing Banner House Alliker Throne House Alliker Wingback House Alliker Chair House Alliker Dining Table House Alliker Hanging Banner House Alliker Standing Banner House Daederon Throne House Daederon Wingback House Daederon Chair House Daederon Dining Table House Daederon Hanging Banner House Daederon Standing Banner House Karus Throne House Karus Wingback House Karus Chair House Karus Dining Table House Karus Hanging Banner House Karus Standing Banner Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
5AF6EDF7-193F4B95-85194F71-CF21F80E|Coffee Shop Chair And Table Set|This 5-piece Set Includes A Table (square round), Chair, And Chair And Table (square round) Combination, Perfect For A Coffee Shop. This Set Includes The Following Items Coffee Table Square table Coffee Table Round table Coffee Chair chair Coffee Chair And Table Square chair Coffee Chair And Table Round chair When Purchased, Each Item Will Be Added To The Appropriate Category.|Bundle-Furniture|L
5BA3E349-1EF24E01-9418F804-172A586E|Three-piece Kitchen Counter Set (white-topped)|This Kitchen Counter Set Includes I-shape, L-shape And U-shape. This Set Includes The Following Items Kitchen Counter I-shape (white Top) table Kitchen Counter L-shape (white Top) table Kitchen Counter U-shape (white Top) table When Purchased, Each Item Will Be Added To The Corresponding Category.|Bundle-Furniture|L
5C481D23-720B4A1D-80B3BA2E-837C55E8|Light Projector Bundle|This amazing set of light projectors bring life to your apartment. Choose from various beautiful coloured patterns. This bundle includes * Static Light Projector * Spinning Light Projector Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time. Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
5C655AD9-F34B40ED-88CF9E8D-FE1BAC20|Dinner Table with Pizza and Seasonings 6-piece Set|A 6-piece set with pizza, pizza tray and pizza cutter, fish-shaped bottle, olive oil, seasonings, and an item that combines them. This set includes the following items - Pizza, 1 6 Slice (Ornaments) - Pizza Tray and Pizza Cutter (Ornaments) - 5 Types of Seasonings (Ornaments) - Olive Oil (Ornaments) - Fish-shaped Bottle (Ornaments) - Dinner Table with Pizza and Seasonings (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
5D2C7E24-59904855-8CC86D7B-A8A0CB4B|MyKitchen - Mega Bundle - Premium Oak|Kit out your apartment with some of these fine Premium Oak kitchen units. This bundle contains (1) MyKitchen - Stove - Premium Oak (2) MyKitchen - Breakfast Bar - Premium Oak (3) MyKitchen - Single Unit - Premium Oak (4) MyKitchen - Double Sideboard - Premium Oak (5) MyKitchen - End Corner - Premium Oak (6) MyKitchen - Sink - Premium Oak (7) MyKitchen - Single Sideboard - Premium Oak (8) MyKitchen - Corner Unit - Premium Oak (9) MyKitchen - Double Unit - Premium Oak (10) MyKitchen - Bar Stool - Premium Oak (11) MyKitchen - Sink Island - Premium Oak (12) MyKitchen - Refrigerator (13) MyKitchen - Microwave (14) MyKitchen - Toaster|Bundle-Furniture|L
5D50E4EF-D6DA4650-A900A179-EBBB6B22|Spooky Special PODI Pack|Spooky Special PODI Pack This pack includes the following PODI Halloween Edition PODI Fuses Divine Display PODI Fireworks This box contains o Bombette Burst - A powerful green explosion o Jet o Gold - A sustained fountain of sparkling gold o Kissin the Sky - A cloud of tiny, delicate crosses o Rising Horizon - Glaringly bright flash dogged by a plume of green smoke o Ready-Steady-Go - Traffic lights in the sky Spooky Special PODI Fireworks This box contains o Witchs Sneeze - Green burst with sparkling trails o Shocker - Streaky red detonation o Jack OPhantom - Sinister faces looking down from the sky. o Warlocks Flare - Pulsing yellow glow with multiple green ring burst o Bouncing Pumpkins - Unruly pumpkins. o Dragons Breath - An intense shower of bright green sparks o Hellfire - Orange fireballs Use fuses to introduce pauses to your display and give fireworks a delay before they are launched. Important PODI Fireworks can only be used in conjuction with the Pyrotechnic Overhead Display Interface Active Object.|Bundle-Furniture|L
5D702C53-FFDD41F7-84003043-20F29D87|Two-piece Set Of Wax Plum And Kankoubai Flower Arrangement|Two-piece Set Of Wax Plum And Kankoubai Flower Arrangement, One In A Bamboo Bowl And One In A Ceramic Bowl. This Set Includes The Following Items For Customizing Your Private Lounge Bamboo With Wax Plum And Kankoubai Flower Arrangement Decoration Pottery With Wax Plum And Kankoubai Flower Arrangement Decoration When Purchased, Each Item Will Be Added To The Appropriate Category In The Customize Private Lounge Section.|Bundle-Furniture|L
5D704B82-E0914EBC-B6D57C30-CCA805BB|LKWD Venue customization Pack - Fool Throttle|Unlocks further customisation options within the LKWD Venue Apartment. Important LKWD Venue Customisation Packs can only be used in conjuction with the LKWD Venue Apartment.|Bundle-Furniture|L
5DAF2052-FB51465D-B9B23219-FCF90AFD|Luxury Train Furniture Bundle (White)|The perfect furniture bundle to go with the Luxury Train Apartment. Includes seven furniture items including * Corner Sofa (White) * Straight Sofa (White) * Low Chair (White) * Low Table (White) * Large Counter Top (White) * Small Counter Top (White) * Bed (White) Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
5DD489F0-EE134BCC-AED89201-22BDB7C7|x7 Bundle Volume 53|Exclusive x7 Value Bundle. Includes -Animated Wire Frame Dragon -Animated Wire Frame Rat -Animated Wire Frame Pig -Active Item - Dragon Etched Crystal -Active Item - Monument Etched Crystal -Active Item - Galaxy Etched Crystal -Active Item - Star Dome|Bundle-Furniture|L
600695FE-9B2A429A-B11ED0A8-B06CF59D|x7 Bundle Volume 87|Exclusive x7 Value Bundle. Includes Flame Aura (M) Hipster Outfit (M) Raptor Dagger (M) Black Frames (M) Basketball Lounger Sweet Treats Furniture - Candy Picture Frame Jellyfish Floor Lamp|Bundle-Furniture|L
608A6FA0-BEC34B19-804F6DB4-41730B86|Log Cabin Furniture Bundle|Its the Log Cabin Furniture Bundle. Includes the Log Cabin Coffee Table, Log Cabin Sofa (Three Seater), Log Cabin Armchair, Log Cabin Dining Chair, Log Cabin Sofa (Two Seater), Log Cabin Tall Vase and Log Cabin Round Vase. **IMPORTANT NOTICE** This Log Cabin Furniture Bundle may contain the items you have already purchased. Only the item which is not yet purchased is added to Redecorete &gt Furniture and same purchased item will not appear in the furniture twice. Purchased Special Bundles are not refundable, transferable or exchangeable, and cannot be redeemed for cash or credit.|Bundle-Furniture|L
60EF892E-AEE44B01-88180941-9660CE4B|House Plant Bundle|This bundle comes with House Plants 1-9 and the bundle exclusive House Plants 10 - 12 (three matching house plants of different sizes.)|Bundle-Furniture|L
6274B933-026642E1-83C5A453-D1DFCAC8|AAA - Alice Cooper - Halloween Prop Bundle|This bundle contains all of the Alice Cooper props available in the AAA store AAA - Alice Cooper - Guillotine AAA - Alice Cooper - Gallows AAA - Alice Cooper - Wheelchair AAA - Alice Cooper - Iron Maiden AAA - Alice Cooper - Sword Mic Stand AAA - Alice Cooper - Giant syringe AAA - Alice Cooper - Framed Outfit AAA - Alice Cooper - Skeleton Cage AAA - Alice Cooper - Candlestick|Bundle-Furniture|L
63075633-A43E432E-8CDA330A-04F1588B|Float Bag Mat-type Set (Green)|Two-piece Mat-type Float Bag Set For Floating In The Ocean. This Set Includes The Following Items Floating Bag Mat-type (for One Person, Green) Decoration Floating Bag Mat-type (for Two People, Green) Decoration When Purchased, Each Item Will Be Added To The Corresponding Category.|Bundle-Furniture|L
6382180E-2D8940AE-B435A350-6DFD3F4D|LKWD Ultimate Variety Bundle|LKWD Ultimate Variety Bundle This bundle includes the following The Jewel of the Skies Treasure Pack LKWD Venue Ultimate Value Pack The Prairie Ultimate Pack Jam packed with a fantastic array of items, this bundle is wonderful value for money.|Bundle-Furniture|L
