id|name|desc|category|thumbnail
2D80DA49-BCB8491D-81FB1E2D-C4AE9480|KnittingMachine|KnittingMachine|Furniture-Appliance|S
2DA1CBC7-790E4468-85DB036A-760B8E35|MyGym Apartment - Equipment - Running Machine|Train on your Running Machine to reach a new level of fitness. Each new level you reach will earn you tokens. You can spend the tokens to get the rewards in the MyGym Token Store. Each piece of MyGym equipment trains a different sets of muscles. Increasing your fitness level on one machine will not raise it for the others. Finished your training session for today? Why not practice your technique?|Furniture-Appliance|L
2DB3EB7C-893F4EBC-B08475B2-449C346A|echochrome|Collect the echoes and avoid enemies in the optical illusion stages.|Furniture-Appliance|S
2DEF4FBA-9F2046CA-887E0061-A2D731C3|Enchanted Cauldron|Ask it anything, from your deepest darkest secrets to whether or not you should wear that outfit tomorrow. But beware, you might be surprised what answers await you.|Furniture-Appliance|L
2DF19F38-0E3C4A58-A6CF6963-B733B5C1|Smoke Machine (Red)|Add a little atmosphere with this great red smoke machine.|Furniture-Appliance|S
2E6C483F-CF0F42D3-B9F0A9B7-0E43329A|22 LOOT Diamond EOD TV - Flatscreen|The height of luxury own your very own blinged out diamond EOD TV that lets you watch full length movies, TV episodes, live shows and more with your friends in PlayStation Home. The LOOT Entertainment On Demand TV will work in any private space unless the space comes with a video screen you can t turn off, it does not include streaming radio or audio-only content. Now all you need to do is invite your friends over, pull out the popcorn and make the most important decision of all What will you watch first.? PLEASE READ BEFORE YOU PURCHASE Due to contractual and rights agreements, some EOD channels are nation specific. Crackle content is ONLY available in United States, Canada, United Kingdom, and Australia. RadioIO is ONLY available in the United States and Canada. In addition, due to rights issues, countries may not receive the same content selections within the channels. Only one TV can be active at a time. The LOOT EOD will work in any private space, UNLESS the space comes with a video screen you cannot turn off.|Furniture-Appliance|L
2F1DDA81-AD6A4098-9CFFFC7E-19A727C8|Mood Light|A fantastic reward won from playing OrbRunner.|Furniture-Appliance|L
2F2AAF4B-CEA54370-8E3E5B0A-961A60F3|Geometric Garden|This active item allows you to place up to 40 topiaries in your personal space. Awarded for reaching level 34 in MiniBots in Serenity Plaza.|Furniture-Appliance|L
2F4D257B-F1D64B54-BD29B75E-36E6465E|GROW HOME Cherry Blossom|Grow your own plantlife and show off your green fingered skills.|Furniture-Appliance|L
2FDCE747-EA004FE2-AC98F299-45D437BF|Cabin Boy in Trout Trouble Classic|LOOT s Cabin Boy in Trout Trouble. is now available in this classic arcade style. This appliance lets you play the Cabin Boy game right in your very own PlayStation Home Personal Spaces. Catch the fish Lil Bastard throws your way, keep Lil Missus from burning under the hot sun and watch out for Chairman Meow.. This awesome arcade is equipped with leaderboards, capers and unlockable items for your avatar. Start playing, LOOTers.|Furniture-Appliance|L
30D13DA1-BEE24F99-AD613D02-87C00654|Doctor Who - Strategist Dalek (Blue) Furniture|Do you really think you are smart enough to control a Strategist Dalek? EXTERMINATE. Doctor Who logo 2013 and TM BBC. Dalek image BBC Terry Nation 1963. Licensed by BBC WW Ltd.|Furniture-Appliance|L
30E3244F-E30B4B4E-8EBE277D-3039C748|F.U.B.A.R. Helipad Game Launcher Model|Get direct access to F.U.B.A.R. (Fight Until Blood And Ruin) via this attractive Helipad reward model.|Furniture-Appliance|L
31D7EE34-9A554DC5-817E1EF1-17564672|Xi Continuum - Xoff Cola Machine|This personal Xoff Cola Machine allows you to teleport from your apartment straight into the Continuum. Xoff Cola - refreshing and functional.|Furniture-Appliance|L
32B4262A-35634291-A93B47B5-FB9D25DE|Active Item - Pot Of Gold|And they said these werent real.|Furniture-Appliance|L
3300E831-36CE4EBA-AD47531F-843E087B|Animated Fiber Optic Plant|No, this plant wont make light shine from your stomach if you eat it. Just enjoy the lights.|Furniture-Appliance|L
33093670-BBD14ABD-9E7E26E6-6FC25FBC|Large Alien Plant|Part of the MiniBot Alien Terrain Pack.|Furniture-Appliance|L
33124CB8-B06248CC-8A9895E5-F2AF9EDD|Dragon Rider Lightning|Ride the energetic lightning dragon around your personal spaces with your friends. This type shoots blasts of lightning.|Furniture-Appliance|L
33C76C24-F73C4968-97CD54AC-3589D7E2|Evil Pumpkin|This pumpkin is not exactly evil. But when he gets close to evil, he picks up its flavor - like a mushroom or something. This is an animated active item.|Furniture-Appliance|L
33CEB1D4-992E4198-BD33E7B5-4407EA3C|Personal Zero-Gravity Generator|Place this appliance in your personal space to float in zero-gravity, alone or with guests. You can find this item in the Giftinator 9000 from Hellfire Games.|Furniture-Appliance|L
33D44B1B-1C0147A6-8A5C7B69-F7562D18|3D Printer|Experience the latest in virtual-to-real technology with the VEEMEE 3D Printer. Place in your personal space and choose from a wide selection of exclusive virtual items to print out for you and your friends. VEEMEE 3D Printer Vouchers can be purchased from the printer or from the VEEMEE store.|Furniture-Appliance|L
349B37E6-49954E47-9898CA19-61F823AC|BoxBeats Mini Relax|This modern sound system comes complete with over 10 of the most chilled out and relaxing tracks, perfect for setting the right mood in your apartment. This active item also allows you to select specific tracks to play, set the volume and even randomise the track list. This is an essential item for your apartment. This item has the same music tracks as the original, but the object representing this item is 75% smaller in physical size. NB - There may be a delay when you place the item whilst the music tracks download.|Furniture-Appliance|L
351A66FA-52D74054-98E3F395-33C264B7|Tentacle Growth|Part of the MiniBot Alien Terrain Pack.|Furniture-Appliance|L
35B0E545-8D4F4095-AE9F666C-F1F903EB|Butterfly Perch|This active item seats three avatars and attracts butterflies.|Furniture-Appliance|L
35F23733-909E46FB-927C36EB-ACD70735|Cobalt Blue Hot Pot|Get cooking with this interactive pot.|Furniture-Appliance|L
360B405F-772C499D-95D58875-0895576D|Xi - Xoff Cola Machine|This soft drink machine allows you to teleport from your apartment into Aurora. Xoff Cola - refreshing and functional.|Furniture-Appliance|S
36B8DD09-A59C425D-917744C8-3B88AC8A|Doctor Who - Eternal Dalek (Yellow) Furniture|What role does the mysterious Eternal Dalek play in the Dalek hierarchy? EXTERMINATE. Doctor Who logo 2013 and TM BBC. Dalek image BBC Terry Nation 1963. Licensed by BBC WW Ltd.|Furniture-Appliance|L
36C3F3B1-02D04DA8-B8459F7B-57D46AF0|Oildrum Barbecue|A well used barbecue made to grill everything to perfection and give it a unique smokey taste. An exclusive reward earned through the challenge system.|Furniture-Appliance|L
36F1D07B-477E4498-9389EA22-34DAB8F0|Personal Texas Holdem Poker Table|Now you can host your friends with your very own personal poker table. Simply place this table in to any space of your choice and let the gaming begin. Modeled after the poker experience at Paradise Springs Casino in PlayStation Home, this six player table will make your apartment the place to be. Each player starts out with a set amount of holdings, and you play until someone is the table champ. Play again and again to see which of your friends is truly the most skilled. This is an animated active item.|Furniture-Appliance|L
3724B911-0CA140A4-AB743756-E97EEDAE|Personal Dining Experience - 6 Person Table|Entertain your friends in the privacy of your own personal space with the VEEMEE Personal Dining Experience. Guests can receive up to 4 food reward items. This table has six seats.|Furniture-Appliance|L
38138717-DF634B14-BF98573C-CB33E8A8|Chimenea|This active item chiminea creates a warm and cozy fire in any personal space.|Furniture-Appliance|L
38151D47-048245FA-833B8FC2-A087626A|Scramble Arcade Cabinet|Scramble Arcade Cabinet 2013 Konami Digital Entertainment FOCAL Emulation Technology 2009-2013 Code Mystics Inc.|Furniture-Appliance|L
38F66ADE-36B04E2E-A42E634E-7BDB7F8C|40 LOOT Diamond EOD TV - Flatscreen|The height of luxury own your very own blinged out diamond EOD TV that lets you watch full length movies, TV episodes, live shows and more with your friends in PlayStation Home. The LOOT Entertainment On Demand TV will work in any private space unless the space comes with a video screen you can t turn off, it does not include streaming radio or audio-only content. Now all you need to do is invite your friends over, pull out the popcorn and make the most important decision of all What will you watch first.? PLEASE READ BEFORE YOU PURCHASE Due to contractual and rights agreements, some EOD channels are nation specific. Crackle content is ONLY available in United States, Canada, United Kingdom, and Australia. RadioIO is ONLY available in the United States and Canada. In addition, due to rights issues, countries may not receive the same content selections within the channels. Only one TV can be active at a time. The LOOT EOD will work in any private space, UNLESS the space comes with a video screen you cannot turn off.|Furniture-Appliance|L
393F54F0-BB04416E-BD9B90AD-2EDF6796|Baby Grand Piano|Start a piano bar in your very own personal space. Use this player piano to tune into a higher class of people.|Furniture-Appliance|L
3964377E-06B54F36-A27A4628-948DC59B|Two Player Checkers Game  5|A green toned checkers board with red and white pieces on tan colored patio table. This game is available for two players.|Furniture-Appliance|L
39A1EFE4-E95C46A5-AC8A7E1C-AFE51B50|Frozen Peak Palace Bed|This icy bed set is a great excuse to cozy up under the covers. This is an active item.|Furniture-Appliance|L
39E5D10F-98CD4677-BBE728C3-BFD8C014|Acitve Item - Dragon Etched Crystal|A rotating piece of crystal that alternates in color.|Furniture-Appliance|L
3A1FBC67-E19E4E09-A25D13B2-AB812900|DIY Racer (incl. Hotrod Car)|DIY Racer is a fun mini-game that turns your apartment into an exciting race track. Use your existing furniture or our specially designed furniture to create jumps, bridges, and tunnels to create the coolest track you can imagine. Invite your friends and race against them on the track that you designed. Do tricks to unlock some cool stuff. This mini-game includes the hotrod RC car.|Furniture-Appliance|L
3A49CA31-177A4B4E-855B0DF2-60C612CF|GZ Gift|A terminal to send a gift to someone special.|Furniture-Appliance|L
3AC327D7-21AE411E-9EAB71DD-E83FD984|Birthday Party - Chocolate Fountain|Mmmmmm chocolatey goodness... Exclusive to the 1st Birthday Acorn Meadows Park.|Furniture-Appliance|L
3AC5B9B8-8FE94B3F-BF93DC51-6C1AD1A0|What the Bleep Peep - Heavy Pet - Blazing Blue|What the Bleep Peep is bad to the Bone. This naughty little Peep will bring you hours of fun in your apartment. You can control your Peep with custom animations and special Peep moves.|Furniture-Appliance|L
3AE4BE9E-71BE11E1-AD8B0022-19291EC2|Contemporary Double Bed - Vivid (Active Object)|Add warmth and charm to your apartment with the Contemporary Range from Cucumber. Lockwood Beds are Active Objects with a realistic lie down animation, so lie back and relax on this dreamy, comfortable bed. Owners of the Cucumber Contemporary Double Bed - Vivid can purchase the Contemporary Double Bed - Vivid (Active Object) at a discounted price.|Furniture-Appliance|L
3B6205A1-78E04ADB-ADF7127E-E7AEE1FC|Laptop|Laptop|Furniture-Appliance|S
3B71F940-52F14372-AF5BD665-205C8D75|Holiday Jingle Bells|Play a merry holiday tune with this active item Jingle Bells. Recruit your friends to play along on other Holiday Instruments to hear the complete festive song.|Furniture-Appliance|L
3BFDCD3B-126E491A-8E4D2498-90E0D1E4|Oak Retro Speaker Right|The right Light Wood Retro Speaker from the Loot home entertainment collection.|Furniture-Appliance|L
3C1D243D-70D34DE9-93CC24D7-6D627EA6|Mount Olympus Bed|This is a bed fit for any hero. This is an active item.|Furniture-Appliance|L
3C73D6A3-5804401A-AE93B7E1-36A3AD9F|LOOT Active Light|Take the stage set light functionality to any private space you own and transform them into perfect locations for shooting your next movie.|Furniture-Appliance|L
3D1EA140-43CE4194-BF82BCF8-BD8414E0|BoxBeats Classical|Bringing a touch of class to the BoxBeats brand. BoxBeats Classical gives you access to a selection of well known classical music tracks. NB - There may be a delay when you place the item whilst the music tracks download. Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time.|Furniture-Appliance|L
3D2CCCA1-DBAA44AF-A26A5D78-645F059D|The Nightclub Bubble Machine|Add a little bit of extra fun to The Nightclub with the Bubble Machine. Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time.|Furniture-Appliance|L
3D66517E-560B4273-B285D70E-6CD81903|Calf Manger|This active item unleashes calves that wander around your apartment.|Furniture-Appliance|L
3D8413F8-ACC449D1-8EB98F7B-E5ACB529|Scribble Shooter|Take down the alien hordes with this frenzied shoot em up.|Furniture-Appliance|S
3DC7D8FA-ACF64809-992B607B-0483B5B8|240 LOOT EOD TV - Flatscreen|PLEASE READ BEFORE YOU PURCHASE Due to contractual and rights agreements, some EOD channels are nation specific. Crackle content is ONLY available in United States, Canada, United Kingdom, and Australia. RadioIO is ONLY available in the United States and Canada. In addition, due to rights issues, countries may not receive the same content selections within the channels. Only one TV can be active at a time. The LOOT EOD will work in any private space, UNLESS the space comes with a video screen you cannot turn off. Watch full length movies, TV episodes, live shows and more with your friends on the largest television screen available in PlayStation Home. The LOOT Entertainment On Demand TV will work in any private space unless the space comes with a video screen you can t turn off, it does not include streaming radio or audio-only content. This mammoth of a TV comes with the LOOT 240 TV Stand. Check out the LOOT EOD TV Bundle for the most amazing deal we ve ever had, including exclusive wall mounted television models.|Furniture-Appliance|L
3DE107AD-BF6D4DC2-B57AAC34-4D2B74CD|MyBedroom Guys Bed - Red Black|A new, designer bed for guys. This is an active item. Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time.|Furniture-Appliance|L
3E22F074-68AF44F9-947C4EE5-75060B83|Active Item - Indoor Waterfall|An extravagant indoor waterfall.|Furniture-Appliance|L
3E347AFC-EC214633-85EBBB18-D3255905|Active Item - Orange Cat|An orange colored cat that licks its paws.|Furniture-Appliance|L
3E80B243-AF8645C0-B2130B09-EE2CDF11|Tennis Ball Machine|Ready, Aim, FIRE. Shoot Tennis balls with this nifty tennis ball machine for your Personal Space.|Furniture-Appliance|L
3EC30577-0CEE49B8-AB3AD3EC-0F6CE065|Mad Blocker PlayStation Home|Mad Blocker PlayStation Home is a puzzle game where players attempt to combine blocks of the same colour.|Furniture-Appliance|L
3EE9E5E3-03D14F6E-9B08201A-D9858641|Wise Man|Wisdom is hard earned and even harder kept. Luckily this wise man is on hand to remind you.|Furniture-Appliance|S
3F68FF67-50564C53-A59DBD27-9FA1273C|Intellivision ASTROSMASH Cocktail Table Game|Play the thrilling Intellivision game Astrosmash in this updated version created exclusively for PlayStation Home whenever you want with this Astrosmash Cocktail Table style arcade game. Save the world from falling meteors, alien UFOs and killer satellites. A fast action challenge that gets faster and harder as you get better. You and your friends will love this classic Cocktail Table style arcade game with its bright, colorful game screen and exciting table-top artwork. Earn the following four exclusive Astrosmash themed rewards during gameplay an animating t-shirt, glitzy game poster, gold-plated trophy, and 6 foot themed mobile.|Furniture-Appliance|L
3F95E544-992F41F7-AE870FDD-94E43632|Model Racetrack|An animated model racetrack.|Furniture-Appliance|L
3FCA0D10-62F34457-827B7009-60C3FF49|Leaf Green Blender|Get cooking with this interactive blender.|Furniture-Appliance|L
40722C21-A833425E-ABF3894C-BD58951B|Decorative Fountain with Water Jets|Impress your guests with this large breathtaking water fountain with water jets.|Furniture-Appliance|L
410FE5E1-1D7F4952-ADBD96A6-F54FBF74|nDreams Clocks Gears of Time|A beautiful clock designed to place in your personal apartment. Time is set according to your PlayStation 3 settings. Note - This is an appliance.|Furniture-Appliance|L
413A6D33-1A2C4E8E-B9E023B1-79ECDD1F|American Pool - Yellow Table|An American pool table, ideal for any apartment. This table comes with both Eight Ball and Nine Ball versions of pool. The game can be played with two players, or in a single player practice mode.|Furniture-Appliance|L
41770F69-AEDA411F-83C4E00B-40375E6A|Asteroids Cabaret Cabinet|Ataris Asteroids arcade game in compact cabaret cabinet form. Asteroids 2012 Atari Interactive Inc. All Rights Reserved. Asteroids is a trademark owned by Atari Interactive Inc. Created by Code Mystics Inc.|Furniture-Appliance|L
419396E1-DF0C4914-94E88EFD-EF2394A3|Active Item - Toy Train Set|Relive your childhood with this toy train set.|Furniture-Appliance|L
4263F959-9D764CF6-9288F25F-DC92717A|Active Item - Animated Goat|A friendly pet goat to play with.|Furniture-Appliance|L
426F8BDA-A6744F57-A49EB9F9-474A363D|Mahogany Retro Speaker Right|The right Mahogany Retro Speaker from the Loot home entertainment collection.|Furniture-Appliance|L
42ABEBA2-33EB4755-8EF9514E-FAE075BA|Trigger Happy In-A-Box|Shooting Gallery arcade action. Ten unique levels. High Scores. Play until you cant play any more. The price of this item is reduced If you already own The Bar Key.|Furniture-Appliance|L
42BB171E-566541E6-9E16B1C3-B09A2608|Las Vegas Suite Big Brown Bed|Lie down on this large comfy bed after a night of partying. This is an active item.|Furniture-Appliance|L
42F7F720-85CD4D4F-B495A4AD-A4262B6E|Romantic Holiday Fireplace|The perfect centerpiece for your holiday d cor, this fireplace doubles as a music player. Plays 3 romantic holiday tracks.|Furniture-Appliance|L
43955D3F-541545C8-A22A5A3E-045DB33C|Alchemical Apparatus|This active item is an essential tool for any potion brewer.|Furniture-Appliance|L
43987DBE-439E44CD-9357F0CC-8A64F581|Deluxe Aquarium|This gorgeous tank will be the centerpiece of your room. This special cylindrical aquarium comes with 5 unique fish, and 4 decorations. This tank is capable of holding up to 60 fish and 30 decorations so you can build it your way. To get your tank started, included with this purchase is the Animal Fish Pack and the decoration Riverbed Pack. The fish included are Butterflyfish, Longnose Hawkfish, Pandamoor, Seahorse and Freckled Hawkfish. Plant life included Hollow Log, Rocky Cave, Red Ludwigia and Green Hygrophila. This is an animated active item.|Furniture-Appliance|L
43C4E2B4-8EF541AA-958DAB3B-62FBE7E7|Data Pulse Hack Arcade Cabinet|Intercept data pulses and reconfigure them into patterns in this fast-paced arcade game.|Furniture-Appliance|L
43E4E9A7-D7B442F7-BC1031DA-7BABD766|Active Item - Sleeping Bulldog|A sleeping English bulldog with a spiked collar.|Furniture-Appliance|L
44025891-ED364BB7-AA476DBD-EACBA501|Robotic Canine|All the wonders of having a dog and none of the mess.|Furniture-Appliance|L
440B9B69-4F174873-846FECD8-4FEAAA54|INTELLIVISION JUKE BOX|Add some music to your home with this full-size classic-style juke box with animated glowing neon lights. Plays the themes from a number of your favorite INTELLIVISION games.|Furniture-Appliance|L
4411F0D1-A255439C-91213530-9CB349C8|Sparkling Decorative Plant, Butterfly Palm|The butterfly palm has branches that extend up like a water fountain. *A gift from GZ gift|Furniture-Appliance|L
4427DF4E-34A34424-8DA2B3BE-FF1D677A|Lounge Around Hammock|An Advanced Furniture Item hammock that lets you sprawl out in various poses. This is an advanced furniture item with added features and animations. The amount of items of this type that can be placed is limited.|Furniture-Appliance|L
442CFE09-3D4140CD-BDA8256F-BC674700|Interactive Bar - Prestige|You and up to three other friends can sit at your very own bar and have your fill of non-alcoholic beverages until the sun comes up. Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time.|Furniture-Appliance|L
4436A967-8B7C419D-9AD37BAB-3FA136F7|Two Player Chess Game  2|A classic chess board on a white marble table. This game is available for two players.|Furniture-Appliance|L
450AAD6E-E9A4469E-84DBA36B-E9EA228C|Happy New Year 2014 - Fireworks|An animated fireworks display for your apartment. Exclusive to the Winter Holiday Acorn Meadows Park.|Furniture-Appliance|L
46362173-3A974823-BDB12FA7-31436AC8|Code Hack Arcade Cabinet|Combine logic with trial and error to solve the hidden code sequence in this classic puzzle game.|Furniture-Appliance|L
4670DB45-CC624DB8-8A8CB352-B15773F5|Plum Tree Pavilion Bed|This ornate bed set is the perfect place to relax and take a nap.|Furniture-Appliance|L
470CF76B-AD8B4E86-81D160CD-B57D6D5E|Demonic Inscribed Cabinet|Even the most elegant facade can harbor dark secrets. This is an animated active item.|Furniture-Appliance|L
474B9C3C-9D1B4CFC-AF149FD7-C65FAD35|Juggernaut Observer |This active item lets you move freely about your space in first person view, activate a spotlight, take videos and pictures and even customize your shots with photographic filters.|Furniture-Appliance|L
48A44719-9F4748B2-B2B8C968-91CC5AC2|Active Item - Hourglass|This ancient clock has enough sand to time one hour.|Furniture-Appliance|L
48C5B24A-F81144B8-B5DAF979-FC9D9611|THX|This Is An Old THX Type Houseroid That Appears In Time Of Eve. When Placing THX, Please Note That THX Will Not Work Unless The Attached Platform Is Properly Installed. With Another Avatar ( ) Near The THX, The Owner Of The THX Can Distribute The THX To Another Avatar ( ) By pointing. The Avatar Must Be Near The THX To Receive It. THX Will Stop At The Slightest Bump Due To Hover Movement. Yasuhiro YOSHIURA DIRECTIONS, Inc. This Item Is An Advanced Furniture With Additional Animations And Functions. There Is A Limit To The Number Of Items Of This Type That Can Be Placed.|Furniture-Appliance|L
48CD9130-4B2B4E67-9C66551C-4A743156|Timepieces - Water Clock|Always know what the time is with this working clock. Exclusive to the VEEMEE 3D Printer. The time is automatically set using the time on your PlayStation 3. Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time.|Furniture-Appliance|L
48E5225E-87C74743-80CF4BF1-9A689F02|Personal Slot Machine|Personal Slot Machine. This is an animated active item.|Furniture-Appliance|L
48F9F6A8-F1FA410A-BBAEBF9C-4D57889A|Animated Small Desk Fountain|A calm and soothing personal fountain.|Furniture-Appliance|L
49A18105-FAAF47C0-85963A95-1FBDAC44|Doctor Who - Supreme Dalek (White) Furniture|Begin your mission to conquer the universe. Lack of pity, compassion and remorse sold separately. EXTERMINATE. Doctor Who logo 2013 and TM BBC. Dalek image BBC Terry Nation 1963. Licensed by BBC WW Ltd.|Furniture-Appliance|L
49A1A798-61AE4AB0-9EC65D07-8EF09C87|140 LOOT Gold EOD TV - Flatscreen|For gamers who have it all, here is a special edition gold EOD TV that lets you watch full length movies, TV episodes, live shows and more with your friends in PlayStation Home. The LOOT Entertainment On Demand TV will work in any private space unless the space comes with a video screen you can t turn off, it does not include streaming radio or audio-only content. Now all you need to do is invite your friends over, pull out the popcorn and make the most important decision of all What will you watch first.? PLEASE READ BEFORE YOU PURCHASE Due to contractual and rights agreements, some EOD channels are nation specific. Crackle content is ONLY available in United States, Canada, United Kingdom, and Australia. RadioIO is ONLY available in the United States and Canada. In addition, due to rights issues, countries may not receive the same content selections within the channels. Only one TV can be active at a time. The LOOT EOD will work in any private space, UNLESS the space comes with a video screen you cannot turn off.|Furniture-Appliance|L
49BED270-C2774D83-93E32DE1-BC90CA3F|Aquarium Table|The perfect accent to any nautical space, This active item is home to a variety of tropical fish.|Furniture-Appliance|L
49E39BCB-48114D84-8EC53FBF-66FDD997|Leaf Green Hot Pot|Get cooking with this interactive pot.|Furniture-Appliance|L
4A45FA1B-FA254925-9C4F1C5B-B64E55CB|Apocalyptic Black Workbench|Once, there were factories filled with machines. They did all the work. Now theres just you. And you need a workbench.|Furniture-Appliance|S
4A6B28FF-1E9044B7-91AEE3D5-E9F21740|Two Player Chess Game  4|A chess board placed on a dark brown table. This game is available for two players.|Furniture-Appliance|L
4AA4E6DF-D9604FC3-BA8BE584-EACB69AC|American Pool|An American pool table, ideal for any apartment. This table comes with both Eight Ball and Nine Ball versions of pool. The game can be played with two players, or in a single player practice mode.|Furniture-Appliance|L
4B66AFF6-FD7F4CBD-B097D81D-F2B6C390|PlayStation4  4ThePlayers|Watch the latest PS4 trailers and stories in the comfort of your own apartment.|Furniture-Appliance|L
4B722FBD-B4E74726-812DC8FA-70B972EB|Giftinator 9000|The Giftinator 9000 is the ultimate gift machine. Simply place this appliance in your personal space and gift unique items to your friends (or yourself.) to boost your Karma, upgrade your Giftinator, and unlock exclusive rewards as you level up.|Furniture-Appliance|L
4BD0B039-D06241DB-89024A65-97F0536F|Two Player Chess Game  5|A light tan patio table with a chess board placed on it. This game is available for two players.|Furniture-Appliance|L
4C0CCD75-10EE4632-83C540F2-FFCC9947|Gothic Manor Bed|This bed is perfect for those who enjoy a darkly lit room. This is an active item.|Furniture-Appliance|L
4C9EB1A4-5FA04022-B2E95540-47041039|Bat Belfry|This active item features animated bats.|Furniture-Appliance|L
4CD54BB0-0C994D23-B8B869CC-52702FE1|BoxBeats Nightclub Edition|Need even more club tunes to dance the night away? BoxBeats Nightclub Edition is the perfect addition to any party space. NB - There may be a delay when you place the item whilst the music tracks download. Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time.|Furniture-Appliance|L
4CF288B5-3AE54371-8C655C2F-BD2A97BC|White Retro Speaker Left|The left White Retro Speaker from the Loot home entertainment collection.|Furniture-Appliance|L
4D464A51-025A4BD8-AD2626E4-A4D10B89|CAS - Mini-gun|Developed and manufactured by the D2O Special Weapons Division. The D2O-MRX80 Stationary Mini-gun is a multi-barreled chain-gun that can fire .50 caliber shells at a rate of 5,000 shots per minute.|Furniture-Appliance|L
4D557871-A09F4917-91E69FF7-252F2E6F|Bright-coloured Wooden Bed|A mysterious bright-coloured wooden bed that turns dreams into reality, whether you sleep alone or with someone else.|Furniture-Appliance|L
4D59921F-274F45D3-A82DEC24-A4BE49D8|Shandor|Shandor is a mysterious antique automation from years past with immeasurable wisdom and insight into things to come. Can you unlock his secrets? Available for purchase as an Active Item from the Playstation Home Mall.|Furniture-Appliance|L
4D5F8F9B-D2AA4770-880E9C24-6542E7E1|50s Diner - Coffee Machine|Nothing like a hot cup of Joe to kickstart your morning.|Furniture-Appliance|L
4D9193CF-A8574F26-8BF33D3C-BE6C3A36|Forsaken Planet Turret (Active)|Guard your HOME with this Active Turret from Forsaken Planet, a LOOT Entertainment videogame for tablets and smart phones. When you purchase this item, you unlock a UFO Gun* for use in the Forsaken Planet game. This exclusive UFO Gun can only be unlocked in PlayStation Home. To retrieve your reward, create or access your LOOT Entertainment account at the log-in station located at the Forsaken Planet globe logo in the LOOT Space Station Hub. Looking for even sweeter Forsaken Planet deals and in-game rewards? Check out the Forsaken Planet Ultimate Bundle in the LOOT Store. (*UFO gun unlocks specialized gameplay perks within the Forsaken Planet videogame.) www.lootentertainment.com|Furniture-Appliance|L
4DC15432-5D634126-BE2DE77B-C7A8468D|Pigsty|This active item unleashes piglets that wander around your apartment.|Furniture-Appliance|L
4E02FF63-37B14686-926D124C-9AB52824|Los Penguini Brothers Apartment Arcade Cabinet|This classic nDreams game is now available as an attractive apartment arcade cabinet. Purchasing this mini game will allow you to teleport to the Los Penguini Brothers space and play as many times as you want without the need of Los Penguini Brothers Tickets. Also, there are lots of classic Los Penguini Brothers rewards to be won from completing challenges.|Furniture-Appliance|L
4E23270D-71ED47DA-A8F6D622-B73382BB|Hot and Bothered|A Love Meter active item for your personal space. Press the buttons when they light up. The faster you press, the more points you get. The more points you get, the higher you go. The higher you go, the hotter you are. Get all the way to the top to win a fabulous T-Shirt.|Furniture-Appliance|L
4E340DA8-8C4A4EE3-90371BBA-FAB99221|80 LOOT Diamond EOD TV - Flatscreen|The height of luxury own your very own blinged out diamond EOD TV that lets you watch full length movies, TV episodes, live shows and more with your friends in PlayStation Home. The LOOT Entertainment On Demand TV will work in any private space unless the space comes with a video screen you can t turn off, it does not include streaming radio or audio-only content. Now all you need to do is invite your friends over, pull out the popcorn and make the most important decision of all What will you watch first.? PLEASE READ BEFORE YOU PURCHASE Due to contractual and rights agreements, some EOD channels are nation specific. Crackle content is ONLY available in United States, Canada, United Kingdom, and Australia. RadioIO is ONLY available in the United States and Canada. In addition, due to rights issues, countries may not receive the same content selections within the channels. Only one TV can be active at a time. The LOOT EOD will work in any private space, UNLESS the space comes with a video screen you cannot turn off.|Furniture-Appliance|L
4E34E748-0901471C-8031BEF8-C69321BD|Drop Science Old School Boom Box (Active Item)|Fresh beats with some Drop Science style.|Furniture-Appliance|S
4E84345C-96304F45-B918C824-9C13D96A|Steel-frame Bed|A mysterious bed build from steel frames that turns dreams into reality, whether you sleep alone or with someone else.|Furniture-Appliance|L
4EF3DE0D-3E6442D0-8679FED6-F4832B6F|Two Player Checkers Game  4|A green toned checkers board with red and white pieces on polished auburn colored desk. This game is available for two players.|Furniture-Appliance|L
4F1A1A78-06464713-A6CAE2E8-2CEEC971|Alchemists Chest|An essential tool for any alchemist or potion-maker. This active item allows you to place up to 35 items around your personal space including bottles, jars, ingredients and alchemical apparatus.|Furniture-Appliance|L
4F269B85-34CB4615-99080E5E-1C6ADBFC|Two Player Chess Game  1|A chess board sitting atop a white and turquoise glass table. This game is available for two players.|Furniture-Appliance|L
4F631DCA-91E64A9A-9BE027E4-FEA425DE|Chic Black Bed|A mysterious black bed that turns dreams into reality, whether you sleep alone or with someone else.|Furniture-Appliance|L
